patient,edf_file,edf_path,sampling_rate,n_channels,n_samples,is_good,nan_ratio,flat_ratio,flat_channels,clipped_ratio,mean_amplitude,max_amplitude
chb09,chb09_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_11.edf,256,17,3686400,True,0.0,0.0,[],0.0,0.0001500278782497,0.002145641025641
chb09,chb09_12.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_12.edf,256,17,3686400,True,0.0,0.0,[],0.0,9.304311571405628e-05,0.0029716239316239
chb09,chb09_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_13.edf,256,17,3687680,True,0.0,0.0,[],0.0,4.038573274520249e-05,0.0017514041514041
chb09,chb09_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_14.edf,256,17,3689216,True,0.0,0.0,[],0.0,4.26777091441492e-05,0.0020538217338217
chb09,chb09_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_15.edf,256,17,3691776,True,0.0,0.0,[],0.0,3.644932961849774e-05,0.0013583394383394
chb09,chb09_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_16.edf,256,17,3479296,True,0.0,0.0,[],0.0,3.548785184983664e-05,0.0015435409035409
chb09,chb09_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_17.edf,256,17,249344,True,0.0,0.0,[],0.0,3.507465644869015e-05,0.0006800488400488
chb09,chb09_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_18.edf,256,17,3686400,True,0.0,0.0,[],0.0,3.953251965672309e-05,0.0011000732600732
chb09,chb09_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb09\chb09_19.edf,256,17,1459200,True,0.0,0.0,[],0.0,5.7410391583534e-05,0.0017537484737484
chb10,chb10_01.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_01.edf,256,17,1848320,True,0.0,0.0,[],0.0,6.026006219928841e-05,0.002400293040293
chb10,chb10_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_02.edf,256,17,1843200,True,0.0,0.0,[],0.0,6.538842800207691e-05,0.0016319413919413
chb10,chb10_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_03.edf,256,17,1843200,True,0.0,0.0,[],0.0,5.584023425342359e-05,0.0012357509157509
chb10,chb10_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_04.edf,256,17,1843200,True,0.0,0.0,[],0.0,5.118544333866025e-05,0.001403956043956
chb10,chb10_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_05.edf,256,17,1843200,True,0.0,0.0,[],0.0,5.991332887054394e-05,0.0020855677655677
chb10,chb10_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_06.edf,256,17,1843200,True,0.0,0.0,[],0.0,6.01364611202387e-05,0.001018315018315
chb10,chb10_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_07.edf,256,17,1843200,True,0.0,0.0,[],0.0,5.908190086397807e-05,0.0025216117216117
chb10,chb10_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_08.edf,256,17,1843200,True,0.0,0.0,[],0.0,6.773144285759174e-05,0.0033163369963369
chb10,chb10_12.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_12.edf,256,17,1843200,True,0.0,0.0,[],0.0,6.259442164419187e-05,0.0025849084249084
chb10,chb10_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_13.edf,256,17,1843200,True,0.0,0.0,[],0.0,6.278441437205224e-05,0.0024518681318681
chb10,chb10_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_14.edf,256,17,1843200,True,0.0,0.0,[],0.0,6.18773532142558e-05,0.0024325274725274
chb10,chb10_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_15.edf,256,17,1843200,True,0.0,0.0,[],0.0,5.44349485226783e-05,0.0026212454212454
chb10,chb10_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_16.edf,256,17,1843200,True,0.0,0.0,[],0.0,3.770130178406833e-05,0.0013482783882783
chb10,chb10_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_17.edf,256,17,1843200,True,0.0,0.0,[],0.0,4.828498218999139e-05,0.0018558241758241
chb10,chb10_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_18.edf,256,17,1843200,True,0.0,0.0,[],0.0,5.116142668605904e-05,0.0013043223443223
chb10,chb10_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_19.edf,256,17,1843200,True,0.0,0.0,[],0.0,5.843841825726016e-05,0.002560293040293
chb10,chb10_20.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_20.edf,256,17,1846272,True,0.0,0.0,[],0.0,7.538084158318815e-05,0.0038731135531135
chb10,chb10_21.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_21.edf,256,17,1843200,True,0.0,0.0,[],0.0,6.364459566679236e-05,0.0030778021978021
chb10,chb10_22.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_22.edf,256,17,1843200,True,0.0,0.0,[],0.0,4.553018340081759e-05,0.0023094505494505
chb10,chb10_27.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_27.edf,256,17,1847808,True,0.0,0.0,[],0.0,5.588183620529228e-05,0.0024231501831501
chb10,chb10_28.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_28.edf,256,17,1843200,True,0.0,0.0,[],0.0,4.171843801623213e-05,0.0009479853479853
chb10,chb10_30.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_30.edf,256,17,1846528,True,0.0,0.0,[],0.0,5.173344067815141e-05,0.0014660805860805
chb10,chb10_31.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_31.edf,256,17,1848576,True,0.0,0.0,[],0.0,6.125444854259707e-05,0.0017778754578754
chb10,chb10_38.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_38.edf,256,17,1843200,True,0.0,0.0,[],0.0,6.987420967852953e-05,0.0020556776556776
chb10,chb10_89.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb10\chb10_89.edf,256,17,1843200,True,0.0,0.0,[],0.0,6.620610640890973e-05,0.0018523076923076
chb11,chb11_01.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_01.edf,256,17,921088,True,0.0,0.0,[],0.0,2.747315183680975e-05,0.0012020512820512
chb11,chb11_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_02.edf,256,17,921600,True,0.0,0.0,[],0.0,1.865760529639206e-05,0.0007800732600732
chb11,chb11_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_03.edf,256,17,921600,True,0.0,0.0,[],0.0,2.15328490726775e-05,0.0008636874236874
chb11,chb11_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_04.edf,256,17,921600,True,0.0,0.0,[],0.0,2.205779787342287e-05,0.0012336996336996
chb11,chb11_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_05.edf,256,17,921600,True,0.0,0.0,[],0.0,2.8154570200587357e-05,0.0012852747252747
chb11,chb11_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_06.edf,256,17,921600,True,0.0,0.0,[],0.0,2.729307086794832e-05,0.0014599267399267
chb11,chb11_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_07.edf,256,17,921600,True,0.0,0.0,[],0.0,2.7970863135140097e-05,0.001643956043956
chb11,chb11_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_08.edf,256,17,921600,True,0.0,0.0,[],0.0,3.197035934744268e-05,0.0016353601953601
chb11,chb11_09.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_09.edf,256,17,921600,True,0.0,0.0,[],0.0,3.2106453450325995e-05,0.0019041758241758
chb11,chb11_10.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_10.edf,256,17,921600,True,0.0,0.0,[],0.0,2.552248749571053e-05,0.001888547008547
chb11,chb11_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_11.edf,256,17,921600,True,0.0,0.0,[],0.0,2.719461402794736e-05,0.0018244688644688
chb11,chb11_12.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_12.edf,256,17,921600,True,0.0,0.0,[],0.0,2.165797034982084e-05,0.0018623687423687
chb11,chb11_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_13.edf,256,17,921600,True,0.0,0.0,[],0.0,2.2165323565323564e-05,0.0018490842490842
chb11,chb11_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_14.edf,256,17,921600,True,0.0,0.0,[],0.0,2.539686504943858e-05,0.0018369719169719
chb11,chb11_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_15.edf,256,17,921600,True,0.0,0.0,[],0.0,2.6446365326757483e-05,0.0018357997557997
chb11,chb11_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_16.edf,256,17,921600,True,0.0,0.0,[],0.0,3.3040729418548046e-05,0.0016498168498168
chb11,chb11_17.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_17.edf,256,17,921600,True,0.0,0.0,[],0.0,3.320746930538598e-05,0.001221978021978
chb11,chb11_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_18.edf,256,17,921600,True,0.0,0.0,[],0.0,2.288777240597093e-05,0.0015232234432234
chb11,chb11_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_19.edf,256,17,921600,True,0.0,0.0,[],0.0,2.926008565463222e-05,0.0016502075702075
chb11,chb11_24.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_24.edf,256,17,921600,True,0.0,0.0,[],0.0,2.918673727325688e-05,0.0010016117216117
chb11,chb11_25.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_25.edf,256,17,921600,True,0.0,0.0,[],0.0,2.0907793359509044e-05,0.0009492551892551
chb11,chb11_26.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_26.edf,256,17,921600,True,0.0,0.0,[],0.0,2.7265081434995653e-05,0.0022659829059829
chb11,chb11_27.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_27.edf,256,17,921600,True,0.0,0.0,[],0.0,2.9214447242572243e-05,0.0017392918192918
chb11,chb11_53.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_53.edf,256,17,921600,True,0.0,0.0,[],0.0,4.78217297567175e-05,0.0008765811965811
chb11,chb11_54.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_54.edf,256,17,921600,True,0.0,0.0,[],0.0,2.236166283108685e-05,0.0015333821733821
chb11,chb11_55.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_55.edf,256,17,921600,True,0.0,0.0,[],0.0,2.042610356464523e-05,0.0017486691086691
chb11,chb11_56.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_56.edf,256,17,921600,True,0.0,0.0,[],0.0,1.950830290805781e-05,0.0015853479853479
chb11,chb11_58.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_58.edf,256,17,921600,True,0.0,0.0,[],0.0,1.834479780159927e-05,0.0011809523809523
chb11,chb11_60.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_60.edf,256,17,921600,True,0.0,0.0,[],0.0,2.8704625390042055e-05,0.0010563125763125
chb11,chb11_61.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_61.edf,256,17,921600,True,0.0,0.0,[],0.0,2.266579253852538e-05,0.0018006349206349
chb11,chb11_62.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_62.edf,256,17,921600,True,0.0,0.0,[],0.0,1.7238634114614506e-05,0.0020721855921855
chb11,chb11_63.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_63.edf,256,17,921600,True,0.0,0.0,[],0.0,1.9950149832012574e-05,0.0020252991452991
chb11,chb11_82.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_82.edf,256,17,921600,True,0.0,0.0,[],0.0,2.1523096549873508e-05,0.0014837606837606
chb11,chb11_92.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_92.edf,256,17,921600,True,0.0,0.0,[],0.0,2.7252481854565183e-05,0.0018275946275946
chb11,chb11_99.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb11\chb11_99.edf,256,17,731904,True,0.0,0.0,[],0.0,4.3422618027040594e-05,0.0019319169719169
chb12,chb12_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_06.edf,256,17,923136,True,0.0,0.0,[],0.0,3.074289537408604e-05,0.0013270818070818
chb12,chb12_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_08.edf,256,17,921600,True,0.0,0.0,[],0.0,2.39515176227186e-05,0.0009625396825396
chb12,chb12_09.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_09.edf,256,17,924672,True,0.0,0.0,[],0.0,2.3954280778103328e-05,0.0012020512820512
chb12,chb12_10.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_10.edf,256,17,924416,True,0.0,0.0,[],0.0,2.559951280287019e-05,0.0010094261294261
chb12,chb12_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_11.edf,256,17,622336,True,0.0,0.0,[],0.0,3.160651857384623e-05,0.0007874969474969
chb12,chb12_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_19.edf,256,17,921600,True,0.0,0.0,[],0.0,3.020274558185097e-05,0.0009832478632478
chb12,chb12_20.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_20.edf,256,17,921600,True,0.0,0.0,[],0.0,2.858237386478808e-05,0.0009168253968253
chb12,chb12_21.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_21.edf,256,17,921600,True,0.0,0.0,[],0.0,3.2384899761186523e-05,0.0009574603174603
chb12,chb12_23.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_23.edf,256,17,921600,True,0.0,0.0,[],0.0,3.3714636253361747e-05,0.0012887912087912
chb12,chb12_24.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_24.edf,256,17,921600,True,0.0,0.0,[],0.0,3.185458613644888e-05,0.0012829304029304
chb12,chb12_27.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_27.edf,256,29,921600,False,0.0,0.1724137931034483,"[3, 9, 13, 19, 23]",0.0,8.839935738085881e-05,0.0031243956043956
chb12,chb12_28.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_28.edf,256,29,921600,False,0.0,0.1379310344827586,"[3, 9, 13, 19]",0.0,8.9809766533222e-05,0.0015583882783882
chb12,chb12_29.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_29.edf,256,29,927744,False,0.0,0.1379310344827586,"[3, 9, 13, 19]",0.0,0.0001251788415345,0.0023003663003663
chb12,chb12_32.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_32.edf,256,17,921600,True,0.0,0.0,[],0.0,3.2854470694973145e-05,0.0016978754578754
chb12,chb12_33.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_33.edf,256,17,921600,True,0.0,0.0,[],0.0,2.788599427306535e-05,0.001340757020757
chb12,chb12_34.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_34.edf,256,17,921600,True,0.0,0.0,[],0.0,2.8156987987502692e-05,0.0012098656898656
chb12,chb12_35.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_35.edf,256,17,921600,True,0.0,0.0,[],0.0,2.9808741680432856e-05,0.000974652014652
chb12,chb12_36.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_36.edf,256,17,921600,True,0.0,0.0,[],0.0,3.266939568918736e-05,0.0016420024420024
chb12,chb12_37.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_37.edf,256,17,925696,True,0.0,0.0,[],0.0,3.104949230585699e-05,0.0011262515262515
chb12,chb12_38.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_38.edf,256,17,921600,True,0.0,0.0,[],0.0,3.324409984079102e-05,0.0013372405372405
chb12,chb12_39.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_39.edf,256,17,921600,True,0.0,0.0,[],0.0,3.873189010290725e-05,0.0014439072039072
chb12,chb12_40.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_40.edf,256,17,921600,True,0.0,0.0,[],0.0,2.8702312695021027e-05,0.0010996825396825
chb12,chb12_41.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_41.edf,256,17,921600,True,0.0,0.0,[],0.0,2.868384480216588e-05,0.0008300854700854
chb12,chb12_42.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb12\chb12_42.edf,256,17,921600,True,0.0,0.0,[],0.0,2.9665674603174603e-05,0.0017807081807081
chb13,chb13_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_02.edf,256,17,921600,True,0.0,0.0,[],0.0,4.317708151280455e-05,0.0013978021978021
chb13,chb13_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_03.edf,256,17,921600,True,0.0,0.0,[],0.0,4.949272965596496e-05,0.0019729426129426
chb13,chb13_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_04.edf,256,17,921600,True,0.0,0.0,[],0.0,5.385031559988668e-05,0.0018166544566544
chb13,chb13_05.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_05.edf,256,17,921600,True,0.0,0.0,[],0.0,5.662511761114702e-05,0.0020721855921855
chb13,chb13_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_06.edf,256,17,921600,True,0.0,0.0,[],0.0,5.2835348583878e-05,0.0015728449328449
chb13,chb13_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_07.edf,256,17,921600,True,0.0,0.0,[],0.0,5.742690746526531e-05,0.0017189743589743
chb13,chb13_08.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_08.edf,256,17,921600,True,0.0,0.0,[],0.0,4.143055433355678e-05,0.0011915018315018
chb13,chb13_09.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_09.edf,256,17,921600,True,0.0,0.0,[],0.0,3.3918846039127905e-05,0.0015751892551892
chb13,chb13_10.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_10.edf,256,17,921600,True,0.0,0.0,[],0.0,3.572535692339614e-05,0.0016857631257631
chb13,chb13_11.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_11.edf,256,17,921600,True,0.0,0.0,[],0.0,3.137668718128277e-05,0.001723663003663
chb13,chb13_12.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_12.edf,256,17,921600,True,0.0,0.0,[],0.0,3.3245393089572006e-05,0.0015716727716727
chb13,chb13_13.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_13.edf,256,17,921600,True,0.0,0.0,[],0.0,3.1785659096259586e-05,0.0016642735042735
chb13,chb13_14.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_14.edf,256,17,921600,True,0.0,0.0,[],0.0,3.284763857466063e-05,0.0016201221001221
chb13,chb13_15.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_15.edf,256,17,921600,True,0.0,0.0,[],0.0,4.364428862713176e-05,0.0016377045177045
chb13,chb13_16.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_16.edf,256,17,921600,True,0.0,0.0,[],0.0,6.231515809671446e-05,0.0019256654456654
chb13,chb13_18.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_18.edf,256,17,921600,True,0.0,0.0,[],0.0,4.342481283467803e-05,0.0016001953601953
chb13,chb13_19.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_19.edf,256,17,921600,True,0.0,0.0,[],0.0,4.378049595194203e-05,0.0015310378510378
chb13,chb13_21.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_21.edf,256,17,921600,True,0.0,0.0,[],0.0,4.363402488488273e-05,0.0017029548229548
chb13,chb13_22.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_22.edf,256,17,921600,True,0.0,0.0,[],0.0,4.9697771672771664e-05,0.0017224908424908
chb13,chb13_24.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_24.edf,256,17,921600,True,0.0,0.0,[],0.0,4.658421289812221e-05,0.0020542124542124
chb13,chb13_30.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_30.edf,256,17,921600,True,0.0,0.0,[],0.0,4.6512967127734286e-05,0.0016212942612942
chb13,chb13_36.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_36.edf,256,17,921600,True,0.0,0.0,[],0.0,3.3822579769087125e-05,0.0016470818070818
chb13,chb13_37.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_37.edf,256,17,921600,True,0.0,0.0,[],0.0,3.200753130311954e-05,0.0015091575091575
chb13,chb13_38.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_38.edf,256,17,921600,True,0.0,0.0,[],0.0,2.957405566927625e-05,0.0017025641025641
chb13,chb13_39.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_39.edf,256,17,921600,True,0.0,0.0,[],0.0,2.783018471633668e-05,0.0018240781440781
chb13,chb13_40.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_40.edf,256,17,921600,True,0.0,0.0,[],0.0,3.528566448302968e-05,0.002276923076923
chb13,chb13_47.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_47.edf,256,17,921600,True,0.0,0.0,[],0.0,5.8152483301012703e-05,0.002049133089133
chb13,chb13_55.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_55.edf,256,17,921600,True,0.0,0.0,[],0.0,4.395020736570981e-05,0.0015947252747252
chb13,chb13_56.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_56.edf,256,17,921600,True,0.0,0.0,[],0.0,4.4872551513482886e-05,0.0009894993894993
chb13,chb13_58.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_58.edf,256,17,921600,True,0.0,0.0,[],0.0,2.992116841038409e-05,0.0014118681318681
chb13,chb13_59.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_59.edf,256,17,921600,True,0.0,0.0,[],0.0,2.835570294357059e-05,0.0015505738705738
chb13,chb13_60.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_60.edf,256,17,921600,True,0.0,0.0,[],0.0,3.5329432588562485e-05,0.000667155067155
chb13,chb13_62.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb13\chb13_62.edf,256,17,921600,True,0.0,0.0,[],0.0,3.051475837842259e-05,0.0013806105006105
chb14,chb14_01.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_01.edf,256,17,921600,True,0.0,0.0,[],0.0,4.909236712134997e-05,0.0009187789987789
chb14,chb14_02.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_02.edf,256,17,921600,True,0.0,0.0,[],0.0,4.935824360370929e-05,0.0009582417582417
chb14,chb14_03.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_03.edf,256,17,921600,True,0.0,0.0,[],0.0,5.0026730125811005e-05,0.0009734798534798
chb14,chb14_04.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_04.edf,256,17,921600,True,0.0,0.0,[],0.0,4.934275442014412e-05,0.0009211233211233
chb14,chb14_06.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_06.edf,256,17,921600,True,0.0,0.0,[],0.0,4.677927283092724e-05,0.0009691819291819
chb14,chb14_07.edf,C:\Users\_\Desktop\IT\epilepsy\files\chbmit\1.0.0\chb14\chb14_07.edf,256,17,921600,True,0.0,0.0,[],0.0,4.589449464614906e-05,0.0006855189255189
